# FRECHET
# genspc	taxon	samples	   llmt	 median	   rrmt	entropy	          a1         mu1      theta1      kappa1         mu2      theta2      kappa2	rRMSE        AIC         BIC
chroveli	 O_Al	 117164	     28	  372.7	   5857	-2.9824	  4.4042e-01 -4.8676e+01  3.2357e+02  1.5401e+00 -1.5199e+03  1.8559e+03  1.7961e+01  6.0983e-05  1.6090e+06  1.6090e+06
chrypict	 M_Rp	 206988	     26	 1689.0	 278390	-4.0461	  5.7949e-02  6.8825e+01  4.0573e+01  9.2884e-01 -1.2745e+02  1.3466e+03  9.8260e-01  1.3617e-05  3.8527e+06  3.8528e+06
cioninte	 M_Ch	 112640	     16	  331.4	   7113	-2.9970	  2.2426e-01  4.5575e+01  3.3037e+01  7.0993e-01 -2.0219e+02  5.1281e+02  3.4355e+00  8.8414e-05  1.5552e+06  1.5552e+06
clavpyxi	 F_Ba	 83550	     16	   55.8	    378	-1.5803	  8.9206e-01  1.0175e+00  5.2069e+01  1.1105e+01 -1.8858e+01  8.8056e+01  2.0238e+00  4.3963e-04  6.0779e+05  6.0786e+05
clavspec	 F_Ba	 74818	     16	   65.0	    702	-1.8756	  8.8094e-01  3.1533e+01  2.8797e+01  3.3552e+00 -1.7309e+01  1.0360e+02  1.6279e+00  2.4464e-04  6.4605e+05  6.4611e+05
cluphare	 M_Fs	 202970	     17	  443.1	  50443	-3.4180	  2.1452e-01  7.1002e+01  6.0178e+01  9.0037e-01 -2.2862e+01  4.3681e+02  1.0863e+00  2.7056e-05  3.1942e+06  3.1943e+06
coccimmi	 F_As	 21762	     20	   67.7	    444	-2.0376	  6.7801e-01  2.3624e+01  3.5234e+01  3.9693e+00 -8.7535e+01  1.7814e+02  3.8078e+00  3.5589e-04  2.0422e+05  2.0427e+05
colistri	 M_Av	 106749	     29	  916.7	  32841	-3.6363	  9.3313e-02  6.0959e+01  4.0291e+01  1.3115e+00 -2.1070e+02  9.6551e+02  1.4719e+00  3.0866e-05  1.7874e+06  1.7875e+06
collfalc	 F_As	 30537	     16	   67.7	    880	-2.0972	  7.1321e-01  3.5728e+01  2.3242e+01  2.2468e+00 -1.2127e+01  9.5506e+01  1.8287e+00  2.9155e-04  2.9489e+05  2.9495e+05
collgram	 F_As	 20777	     19	   63.8	    508	-1.9603	  8.0463e-01  3.7070e+01  2.0414e+01  2.2677e+00 -4.1058e+01  1.2650e+02  2.5832e+00  4.1121e-04  1.8756e+05  1.8761e+05
collhigg	 F_As	 23065	     17	   67.1	    550	-2.0056	  8.4493e-01  3.7912e+01  2.2575e+01  1.9090e+00 -1.1531e+01  8.1492e+01  2.0703e+00  3.2342e-04  2.1303e+05  2.1309e+05
collsome	 F_As	 30020	     16	   66.1	    899	-2.0541	  8.1949e-01  3.6256e+01  2.2160e+01  2.1635e+00 -3.6331e+01  1.5179e+02  1.9993e+00  3.2151e-04  2.8396e+05  2.8402e+05
collsubl	 F_As	 30263	     16	   65.6	    929	-2.0442	  8.2486e-01  3.6876e+01  2.1324e+01  2.1297e+00 -3.4747e+01  1.4984e+02  1.9357e+00  2.3527e-04  2.8488e+05  2.8494e+05
collzoys	 F_As	 31236	     17	   66.2	    811	-2.0646	  7.1606e-01  3.5639e+01  2.2329e+01  2.4048e+00 -1.5397e+01  1.0183e+02  1.9387e+00  2.5958e-04  2.9697e+05  2.9703e+05
conicoro	 F_En	 18182	     17	   52.3	   1021	-1.5580	  8.5931e-01 -5.8433e+01  1.0854e+02  3.0000e+01  7.5922e+00  5.3912e+01  1.1313e+00  4.1071e-04  1.3023e+05  1.3028e+05
conipute	 F_Ba	 78091	     16	   57.5	    609	-1.7432	  8.5267e-01  2.2020e+01  3.1791e+01  5.5336e+00 -1.5467e+01  9.3554e+01  1.7727e+00  2.0198e-04  6.2683e+05  6.2689e+05
conispec	 F_As	 23495	     17	   65.6	   1035	-1.9961	  7.7954e-01  2.8085e+01  3.1082e+01  3.6630e+00 -1.1664e+01  1.0467e+02  1.6395e+00  2.7416e-04  2.1597e+05  2.1603e+05
copiflor	 M_In	 58358	     16	   97.3	 189052	-2.8595	  5.2110e-01 -2.3256e+02  3.0758e+02  3.0000e+01  2.3720e+01  2.8241e+02  7.0037e-01  9.7533e-05  7.6846e+05  7.6852e+05
coprcine	 F_Ba	 61864	     21	   56.7	    519	-1.7100	  8.2278e-01  7.6546e+00  4.5825e+01  9.7416e+00 -3.9603e+01  1.2213e+02  2.3384e+00  4.3223e-04  4.8715e+05  4.8721e+05
cortglau	 F_Ba	 96044	     16	   57.0	    826	-1.6854	  8.6327e-01 -3.0191e+01  8.4173e+01  1.5948e+01 -3.1885e-01  6.6102e+01  1.3028e+00  2.4772e-04  7.4538e+05  7.4545e+05
cotevest	 M_In	 37406	     16	  150.6	  21272	-2.9530	  4.5367e-01 -7.9853e-01  7.5359e+01  5.6472e+00 -6.3422e+01  4.2439e+02  1.1970e+00  1.2105e-04  5.0848e+05  5.0854e+05
crasgiga	 M_Mo	 375440	     16	  389.1	  30763	-3.3250	  2.7506e-01  6.8379e+01  6.1581e+01  9.9819e-01 -3.2297e+01  4.3588e+02  1.1959e+00  3.3101e-05  5.7446e+06  5.7446e+06
cronquer	 F_Ba	 54963	     16	   86.9	    961	-2.0860	  9.0126e-01  8.7241e+00  7.0053e+01  4.3602e+00 -2.2301e+01  1.3024e+02  1.4641e+00  1.4558e-04  5.2800e+05  5.2807e+05
crypneof	 F_Ba	 34649	     19	   56.2	    432	-1.7491	  7.6483e-01  1.3161e+01  3.9311e+01  7.4578e+00  8.3437e-01  6.4346e+01  2.0189e+00  3.8192e-04  2.7916e+05  2.7922e+05
cryppara	 O_Ch	 2	     62	  100.0	      1	-1.8840	  9.2831e-01  4.0398e+01  2.8372e+01  2.7642e+00 -1.8309e+01  9.9581e+01  1.7584e+00  4.8220e-01  3.1470e+01  2.2322e+01
crypparf	 F_As	 22429	     16	   85.3	    928	-2.2731	  7.8900e-02 -2.9100e+02  3.3150e+02  3.0000e+01  3.2696e+01  4.4748e+01  1.7403e+00  4.5471e-04  2.3480e+05  2.3486e+05
crypparv	 O_Al	 265	     30	   63.8	   2656	-2.2721	  1.0000e+00  2.2119e+01  2.7190e+01  1.1580e+00 -2.5426e+03  2.5850e+03  1.9512e+03  7.6019e-03  2.9503e+03  2.9754e+03
crypvish	 F_Ba	 37615	     19	   62.0	    508	-1.6777	  9.0931e-01 -1.1069e+02  1.6935e+02  2.6507e+01 -2.1267e+01  1.0552e+02  1.7791e+00  4.2603e-04  2.9042e+05  2.9048e+05
cyanmero	 P_Ba	 27	     70	  235.5	   1044	-2.6477	  2.8606e-01 -2.4329e+01  1.0917e+02  7.4112e+00 -7.5532e+01  2.9283e+02  3.6959e+00  3.8328e-02  3.4466e+02  3.5373e+02
cylitorr	 F_Ba	 63418	     17	   51.4	    277	-1.4064	  9.1504e-01 -4.8029e+01  9.7331e+01  2.8750e+01 -2.9468e+01  9.8491e+01  2.4694e+00  7.1131e-04  4.1071e+05  4.1078e+05
dacrspec	 F_Ba	 45270	     16	   52.0	    504	-1.5176	  8.8346e-01  1.2665e+01  3.7050e+01  1.0098e+01 -5.2936e+00  7.5372e+01  1.6359e+00  5.3899e-04  3.1613e+05  3.1619e+05
daldesch	 F_As	 48861	     19	   72.5	   1828	-2.2719	  6.7211e-01  3.5410e+01  2.3995e+01  2.2001e+00 -3.0848e+01  1.5427e+02  1.6819e+00  1.4626e-04  5.1113e+05  5.1119e+05
danaplex	 M_In	 76123	     17	  279.0	  13810	-3.0916	  1.7353e-01  4.0037e+01  3.4649e+01  4.2259e+00 -3.0562e+01  2.9211e+02  1.3231e+00  5.9008e-05  1.0845e+06  1.0846e+06
daphpule	 M_Ar	 107621	     16	   75.8	   8523	-2.3725	  6.2018e-01  2.6216e+01  3.9431e+01  4.8905e+00 -1.2209e+01  1.5927e+02  1.0860e+00  9.1247e-05  1.1748e+06  1.1749e+06
debahans	 F_As	 401	     40	   73.2	   1078	-2.2595	  6.9068e-01  4.2221e+01  1.6423e+01  1.5249e+00 -9.6503e+01  2.3742e+02  2.7549e+00  3.6471e-03  4.1763e+03  4.2042e+03
dekkbrux	 F_As	 1958	     16	  102.9	   8825	-2.7367	  8.9578e-01 -1.7255e+00  8.7695e+01  1.1244e+00 -1.6376e+01  8.6122e+01  1.0191e+01  2.1444e-03  2.4645e+04  2.4684e+04
diacallo	 M_In	 59330	     20	  607.4	  77362	-3.5018	  2.5627e-01  6.3801e-01  7.7365e+01  4.4669e+00 -8.7602e+01  7.3479e+02  1.0732e+00  5.8997e-05  9.5675e+05  9.5681e+05
diapcitr	 M_In	 70562	     16	  557.9	  78940	-3.5164	  7.3963e-01 -6.8997e+01  5.3126e+02  9.9825e-01 -7.3753e+02  1.1372e+03  8.2351e+00  4.7101e-05  1.1418e+06  1.1419e+06
dictfasc	 O_Am	 31406	     19	   85.5	   2309	-2.3391	  5.7981e-01 -2.5870e+02  3.3362e+02  2.9990e+01 -3.7249e+01  1.4415e+02  1.5863e+00  2.0211e-04  3.3803e+05  3.3809e+05
dictpurp	 O_Am	 17957	     17	   78.0	   2518	-2.1665	  6.6655e-01 -1.6999e+02  2.4095e+02  3.0000e+01 -1.1963e+01  1.2147e+02  1.3808e+00  2.8880e-04  1.7904e+05  1.7910e+05
dinoquad	 M_In	 77484	     20	  273.6	 107099	-3.2634	  2.7198e-01 -3.6507e+01  1.1769e+02  7.3892e+00  1.5125e+01  3.0863e+02  8.5096e-01  4.7735e-05  1.1650e+06  1.1650e+06
dracmedi	 M_Ne	 45288	     16	  208.2	   3004	-2.8828	  2.9899e-01  2.9383e+01  6.9788e+01  1.7547e+00 -1.5631e+02  3.7030e+02  2.3441e+00  1.2162e-04  6.0146e+05  6.0152e+05
dufonova	 M_In	 50932	     30	  116.1	  58908	-2.8882	  4.6488e-01 -2.4238e+02  3.1743e+02  3.0000e+01  9.6250e+00  2.8196e+02  8.7393e-01  1.0801e-04  6.7702e+05  6.7708e+05
egregarz	 M_Av	 130138	     30	 1036.0	  78223	-3.7636	  7.4825e-02  5.7743e+01  4.0645e+01  1.5721e+00 -1.3838e+02  9.4894e+02  1.1822e+00  2.3097e-05  2.2554e+06  2.2555e+06
eimebrun	 O_Al	 23774	     19	  245.3	   3209	-2.9021	  1.4095e-01  6.0603e+01  8.0060e+01  1.5640e+00 -8.2135e+01  2.9993e+02  2.1868e+00  2.1770e-04  3.1773e+05  3.1779e+05
eimeneca	 O_Al	 26103	     16	  228.6	   2304	-2.7963	  5.5927e-01 -2.0687e+02  4.0683e+02  3.5801e+00  3.4881e+01  1.3784e+02  1.6619e+00  2.5235e-04  3.3608e+05  3.3613e+05
eimetene	 O_Al	 274	     19	  418.0	  10154	-3.2761	  2.8408e-01  1.7621e+01  5.5207e+01  1.0102e+00 -3.3067e+02  7.7582e+02  2.0386e+00  3.7919e-03  4.1510e+03  4.1763e+03
elepedwa	 M_Mm	 165675	     29	 1577.5	 364847	-4.0263	  2.2330e-01  6.4707e+01  6.2981e+01  7.2995e-01 -2.0367e+02  1.6835e+03  9.5293e-01  2.0179e-05  3.0684e+06  3.0684e+06
emilhuxl	 O_Ha	 94482	     16	  116.8	   2206	-2.5529	  2.5926e-01 -7.3635e+01  1.4452e+02  3.0000e+01 -3.7465e+01  1.6190e+02  1.9002e+00  1.4582e-04  1.1113e+06  1.1113e+06
encecuni	 F_Mi	 5	     25	   41.0	      1	-1.5474	  4.5446e-01  2.3726e+01  3.1512e+00  1.0881e+00 -3.5477e+01  7.7166e+01  1.8669e+01  1.6420e-01  1.3773e+02  1.3500e+02
entadisp	 O_Am	 3169	     21	   58.4	    524	-2.0433	  5.3200e-01 -1.2844e+02  1.7966e+02  3.0000e+01 -4.6963e+01  1.1583e+02  2.8412e+00  1.0678e-03  2.9837e+04  2.9880e+04
entahist	 O_Am	 2760	     16	   57.6	    447	-1.8826	  7.7553e-01  1.4296e+01  3.7536e+01  5.2538e+00 -4.2887e+01  1.2541e+02  2.7845e+00  1.5924e-03  2.3942e+04  2.3984e+04
entainva	 O_Am	 4404	     16	   74.6	    524	-2.2852	  2.1127e-01 -1.5121e+02  1.9580e+02  3.0000e+01 -7.6598e+01  1.5122e+02  3.6658e+00  1.1004e-03  4.6431e+04  4.6476e+04
erytgutt	 P_Eu	 118176	     16	  132.3	   3377	-2.7071	  5.5244e-01  1.6596e+01  7.6008e+01  4.4971e+00 -1.9881e+02  5.1519e+02  2.3168e+00  7.5481e-05  1.4730e+06  1.4731e+06
erythase	 F_Ba	 87710	     17	   59.6	    229	-1.5930	  9.4072e-01  3.1441e+00  5.3301e+01  8.9233e+00 -7.7915e+01  1.6027e+02  3.7485e+00  3.3585e-04  6.4312e+05  6.4319e+05
eucagran	 P_Eu	 136452	     16	  201.2	   4377	-2.9310	  3.8467e-01  3.2468e+01  6.1267e+01  3.1435e+00 -3.1703e+02  6.3230e+02  2.3989e+00  7.8018e-05  1.8498e+06  1.8499e+06
eurorubr	 F_As	 20390	     17	   57.4	    685	-1.8071	  8.4342e-01  2.6882e+01  2.6542e+01  4.0752e+00 -1.2804e+01  8.3654e+01  1.6158e+00  4.0404e-04  1.6965e+05  1.6971e+05
euryheli	 M_Av	 106348	     30	  945.3	  33796	-3.6514	  8.8111e-02  6.2221e+01  4.3017e+01  1.1533e+00 -2.1765e+02  9.8807e+02  1.4727e+00  2.9792e-05  1.7880e+06  1.7881e+06
eutrsals	 P_Eu	 114356	     16	  104.8	   1399	-2.4066	  5.8098e-01 -2.9084e+01  1.1741e+02  9.7385e+00 -1.6244e+02  3.3384e+02  2.8669e+00  1.2086e-04  1.2674e+06  1.2675e+06
eutylata	 F_As	 21869	     41	   81.8	    920	-2.2769	  4.7824e-01  1.9246e+01  4.0692e+01  4.2950e+00 -1.3671e+01  1.2118e+02  2.2735e+00  3.3602e-04  2.2929e+05  2.2935e+05
exidglan	 F_Ba	 111811	     16	   53.9	    895	-1.6063	  8.9722e-01 -4.2304e+01  9.3399e+01  1.9681e+01 -3.3708e+00  8.4025e+01  1.2656e+00  2.3135e-04  8.2727e+05  8.2733e+05
exobvacc	 F_Ba	 15411	     19	   76.6	    693	-1.9151	  8.6935e-01 -1.1976e+02  1.9113e+02  1.8460e+01 -2.3299e+01  1.0613e+02  1.6993e+00  4.3199e-04  1.3585e+05  1.3590e+05
fibrradi	 F_Ba	 50573	     22	   55.6	    805	-1.5457	  9.1765e-01 -3.0031e+01  8.3162e+01  1.8062e+01  1.4241e+01  5.6931e+01  1.0529e+00  4.5940e-04  3.5963e+05  3.5970e+05
fibuspec	 F_Ba	 125277	     16	   56.7	   1150	-1.7546	  8.0792e-01  1.1047e+01  4.2486e+01  8.8177e+00  7.3053e-01  6.5161e+01  1.2666e+00  2.5135e-04  1.0123e+06  1.0124e+06
fisthepa	 F_Ba	 52471	     16	   56.6	    582	-1.7914	  7.4774e-01 -4.4918e+00  5.7541e+01  1.2012e+01 -1.9149e+01  8.7534e+01  2.0306e+00  3.4343e-04  4.3283e+05  4.3289e+05
fomipini	 F_Ba	 72794	     16	   56.3	    893	-1.6641	  8.6413e-01 -9.2731e+00  6.2608e+01  1.3152e+01 -3.7597e+00  8.3983e+01  1.3867e+00  2.7384e-04  5.5777e+05  5.5783e+05
fontalba	 O_Op	 44190	     21	  152.6	   3611	-2.5117	  8.5256e-01 -4.3632e+02  5.6713e+02  1.3745e+01 -3.9891e+01  2.4604e+02  1.2483e+00  1.9339e-04  5.1109e+05  5.1115e+05
fopiaris	 M_In	 55479	     34	  211.7	  90271	-3.1410	  2.9990e-01 -3.3919e+02  4.1099e+02  3.0000e+01  3.7084e+01  2.2965e+02  8.2667e-01  7.0611e-05  8.0205e+05  8.0211e+05
fragcyli	 O_St	 2971	     39	  164.4	    860	-2.4603	  4.4270e-03  3.1625e+01  3.1292e+01  9.2662e-01 -8.4217e-01  1.4585e+02  3.0048e+00  8.7952e-04  3.3706e+04  3.3748e+04
fragvesc	 P_Eu	 131193	     19	  158.6	   5614	-2.8348	  4.5421e-01  3.7487e+01  5.5819e+01  3.3023e+00 -1.3937e+02  4.2706e+02  1.8027e+00  6.0418e-05  1.7131e+06  1.7131e+06
franocci	 M_In	 16192	     16	   90.7	   8469	-2.2783	  7.2836e-01  1.5599e+01  6.6829e+01  7.0244e+00 -8.0184e+00  2.0128e+02  1.0656e+00  2.9647e-04  1.6917e+05  1.6922e+05
fulmglac	 M_Av	 112319	     26	  972.1	  34713	-3.6633	  7.9561e-02  6.5180e+01  3.8110e+01  1.1307e+00 -2.2943e+02  1.0107e+03  1.4733e+00  2.8984e-05  1.8945e+06  1.8946e+06
galdsulp	 P_Ba	 27350	     25	   51.9	    211	-1.4267	  9.3148e-01 -7.4563e+01  1.2423e+02  3.0000e+01  1.4904e+01  3.8453e+01  1.5845e+00  1.0699e-03  1.7936e+05  1.7941e+05
ganospec	 F_Ba	 86149	     16	   61.3	    924	-1.8529	  8.5404e-01  2.9527e+01  2.7189e+01  3.8931e+00 -1.8020e+01  1.1765e+02  1.6132e+00  2.1897e-04  7.3486e+05  7.3493e+05
gavistel	 M_Av	 107461	     30	  991.5	  34051	-3.6679	  7.0010e-02  6.5463e+01  3.6829e+01  1.1933e+00 -2.3253e+02  1.0238e+03  1.4887e+00  2.8679e-05  1.8149e+06  1.8150e+06
gekkjapo	 M_Rp	 164626	     30	 1976.5	 105646	-4.0137	  9.7091e-02  7.0684e+01  6.2542e+01  7.4392e-01 -4.2009e+02  1.9896e+03  1.3264e+00  1.7502e-05  3.0432e+06  3.0433e+06
geosfort	 M_Av	 133414	     30	  908.2	  66671	-3.7021	  8.6951e-02  5.5155e+01  3.7657e+01  1.7321e+00 -1.2061e+02  8.5320e+02  1.1936e+00  2.5108e-05  2.2750e+06  2.2750e+06
globpall	 M_Ne	 112993	     22	   90.7	   2585	-2.4963	  3.7341e-01 -1.6531e+02  2.1558e+02  3.0000e+01 -9.8687e+00  1.3301e+02  1.6247e+00  2.3225e-04  1.2985e+06  1.2986e+06
gloetrab	 F_Ba	 57173	     16	   56.1	    591	-1.6231	  8.6750e-01 -2.0732e+01  7.3981e+01  1.6203e+01 -1.1407e+01  8.4416e+01  1.6583e+00  3.2052e-04  4.2728e+05  4.2734e+05
glomacut	 F_As	 30887	     17	   63.5	    861	-1.9894	  7.4986e-01  3.3905e+01  2.3279e+01  2.8806e+00 -6.2178e+00  8.8784e+01  1.7147e+00  2.4717e-04  2.8297e+05  2.8303e+05
glomcing	 F_As	 36627	     16	   59.2	    987	-1.9266	  7.3788e-01  2.9626e+01  2.4424e+01  4.0115e+00 -3.5595e+00  8.6385e+01  1.6188e+00  2.6511e-04  3.2496e+05  3.2502e+05
glospall	 M_In	 8	     56	   70.0	    267	-2.4033	  7.4972e-01  3.9907e+01  2.1913e+01  3.5915e+00 -6.4269e+03  9.3309e+03  4.6511e+00  1.0495e-01  1.0256e+02  1.0311e+02
gonaprol	 F_Ch	 80319	     17	   69.1	    608	-1.9578	  8.0699e-01  2.2568e+01  4.0664e+01  4.8576e+00 -9.7872e+01  2.0794e+02  2.9801e+00  2.3248e-04  7.2406e+05  7.2413e+05
gongpulc	 M_Ne	 58848	     16	  517.0	   3996	-3.2250	  2.2354e-01  2.5955e+01  7.5021e+01  1.7168e+00 -9.1484e+02  1.4316e+03  4.1314e+00  8.7226e-05  8.7558e+05  8.7564e+05
guilthet	 O_Cr	 131468	     16	   53.8	    775	-2.0733	  6.0760e-01 -8.7928e+01  1.3528e+02  3.0000e+01 -1.2895e+02  2.4188e+02  3.3035e+00  2.0190e-04  1.2550e+06  1.2550e+06
gymnandr	 F_Ba	 142458	     16	   55.4	    754	-1.7273	  2.1936e-01 -2.2441e+00  5.9172e+01  1.4795e+00 -2.4903e+01  7.7495e+01  1.7440e+01  1.8696e-04  1.1327e+06  1.1328e+06
gymnaura	 F_As	 22029	     17	   63.5	    717	-1.9612	  7.6971e-01  2.7335e+01  3.0141e+01  3.5338e+00 -7.7144e+00  8.5848e+01  1.7918e+00  3.1535e-04  1.9895e+05  1.9900e+05
gymnchry	 F_Ba	 97683	     16	   56.5	    453	-1.6547	  8.6317e-01 -1.0734e+00  5.4524e+01  1.0816e+01 -2.0489e+01  9.0655e+01  1.9896e+00  2.0124e-04  7.4424e+05  7.4431e+05
gymncitr	 F_As	 22125	     16	   61.9	    712	-1.9365	  8.0377e-01  2.7161e+01  2.9456e+01  3.6321e+00 -3.0048e+01  1.0971e+02  1.9134e+00  3.0149e-04  1.9728e+05  1.9733e+05
gyrolivi	 F_Ba	 66914	     16	   56.2	    399	-1.6617	  8.6885e-01  2.5368e+01  2.7720e+01  5.3795e+00 -2.2238e+01  9.0765e+01  2.1151e+00  2.8375e-04  5.1181e+05  5.1188e+05
halialbi	 M_Av	 120485	     30	 1026.3	  42786	-3.7021	  7.5935e-02  6.4002e+01  4.1229e+01  1.1551e+00 -2.0109e+02  1.0201e+03  1.3958e+00  2.6563e-05  2.0535e+06  2.0536e+06
hanspoly	 F_As	 1001	     16	   49.0	  84760	-2.3646	  4.1414e-01  2.8430e+01  8.4536e+00  1.3652e+00  1.3099e+01  4.0435e+01  8.0563e-01  1.6994e-03  1.0940e+04  1.0975e+04
helimelp	 M_In	 81964	     16	  423.4	  15790	-3.3040	  6.7954e-02  1.4451e+01  6.5751e+01  7.5091e+00 -9.6050e+01  4.4522e+02  1.4618e+00  6.8099e-05  1.2484e+06  1.2485e+06
helorobu	 M_An	 219318	     17	  258.1	  11919	-3.0279	  8.4252e-01  7.9825e+00  1.7079e+02  1.2071e+00 -7.1040e+02  9.5732e+02  7.0154e+00  7.0626e-05  3.0560e+06  3.0560e+06
hessvesi	 F_Fu	 40282	     16	   65.7	    407	-1.8403	  9.2929e-01 -7.5478e+00  6.8001e+01  6.6212e+00 -3.1265e+01  1.2144e+02  2.0379e+00  3.2024e-04  3.4133e+05  3.4139e+05
heteanno	 F_Ba	 57267	     16	   58.9	    565	-1.7917	  8.1065e-01  2.7009e+01  2.8072e+01  4.8642e+00 -1.9969e+01  9.3389e+01  1.9732e+00  4.0994e-04  4.7233e+05  4.7239e+05
hetebact	 M_Ne	 88912	     16	  134.1	   7514	-2.8317	  2.1682e-01  3.0982e+01  3.2415e+01  2.3169e+00 -3.2682e+01  1.6536e+02  1.3220e+00  1.0513e-04  1.1581e+06  1.1582e+06
hetepycn	 F_Ba	 40503	     16	   44.0	    179	-1.3929	  8.9819e-01 -5.4107e+01  9.5984e+01  2.9035e+01 -3.3560e+01  8.9810e+01  3.4629e+00  7.0825e-04  2.5988e+05  2.5994e+05
histcaps	 F_As	 21158	     17	   90.5	   1031	-2.4285	  3.6793e-01 -3.9285e+01  1.0482e+02  8.1549e+00 -8.2261e+01  1.8386e+02  2.6856e+00  3.1579e-04  2.3665e+05  2.3671e+05
homavitr	 M_In	 5741	     20	 1993.5	 115654	-4.0343	  6.2563e-02  6.3455e+01  6.3757e+01  1.0350e+00 -3.8909e+02  1.9275e+03  1.2779e+00  1.7901e-04  1.0666e+05  1.0670e+05
homosapi	 M_Mm	 313281	     29	 1919.2	 464491	-4.1218	  2.1411e-01  6.3895e+01  9.3086e+01  6.9065e-01 -1.8585e+02  1.9101e+03  9.4313e-01  1.3618e-05  5.9340e+06  5.9340e+06
hyalarab	 O_St	 13062	     16	   92.6	   1222	-2.3970	  6.7212e-01 -3.0695e+01  1.2413e+02  2.1186e+00 -2.4738e+02  3.2370e+02  3.0000e+01  4.5602e-04  1.4414e+05  1.4420e+05
hydnpina	 F_Ba	 74579	     16	   56.2	    581	-1.6369	  8.9468e-01  2.6015e+01  2.7238e+01  5.3967e+00 -5.0704e+00  8.0423e+01  1.5223e+00  3.4081e-04  5.6199e+05  5.6205e+05
hyphburt	 F_As	 1251	     19	   81.5	   4132	-2.5440	  2.0066e-01  3.1859e+01  2.1859e+01  4.6228e+00 -5.8463e+00  8.4594e+01  1.3036e+00  2.6165e-03  1.4642e+04  1.4678e+04
hypohamp	 M_In	 997	     41	   60.2	   8087	-2.2547	  6.2342e-01 -4.4806e+01  9.8634e+01  2.3018e+01  1.7917e+00  1.8887e+02  1.1486e+00  1.5325e-03  1.0333e+04  1.0367e+04
hypospec	 F_As	 60230	     16	   73.3	   2558	-2.3347	  6.1999e-01  3.5369e+01  2.3199e+01  2.3316e+00 -2.8273e+01  1.5635e+02  1.5418e+00  1.2022e-04  6.4735e+05  6.4742e+05
hystpuli	 F_As	 26555	     37	   58.1	   1009	-1.9460	  7.0459e-01  1.9570e+01  3.2900e+01  6.2779e+00 -2.9892e+00  1.0102e+02  1.7663e+00  4.2855e-04  2.3775e+05  2.3781e+05
ilyospec	 F_As	 41061	     16	   58.7	    880	-1.9160	  7.3169e-01  2.5473e+01  2.8221e+01  4.4158e+00  3.2706e-01  7.2825e+01  1.5947e+00  2.8724e-04  3.6226e+05  3.6232e+05
jaapargi	 F_Ba	 86389	     16	   57.6	    435	-1.6388	  8.9291e-01  1.1124e+01  4.3231e+01  8.1409e+00 -1.9194e+01  9.8597e+01  1.9907e+00  2.5788e-04  6.5184e+05  6.5191e+05
jamispec	 F_Ba	 11020	     19	   78.6	    691	-1.9374	  8.2323e-01 -1.9816e+02  2.7155e+02  3.0000e+01 -6.8083e+01  1.6322e+02  2.3105e+00  7.8214e-04  9.8114e+04  9.8166e+04
karsrhod	 F_As	 30048	     16	   55.1	    605	-1.8713	  6.6870e-01  2.3736e+01  2.6531e+01  6.2980e+00 -1.7890e+01  9.7821e+01  2.2619e+00  4.2827e-04  2.5895e+05  2.5901e+05
kazaafri	 F_As	 167	     53	   87.5	    736	-2.3413	  6.6044e-01 -2.8457e+02  3.5612e+02  3.0000e+01 -6.3643e+02  8.9999e+02  9.9733e+00  6.7959e-03  1.8076e+03  1.8294e+03
laccbico	 F_Ba	 60024	     16	   55.6	   1188	-1.9182	  6.5332e-01 -7.0981e+01  1.2281e+02  3.0000e+01 -1.0735e+01  8.1284e+01  1.5726e+00  3.0121e-04  5.2948e+05  5.2954e+05
laetsulp	 F_Ba	 74113	     16	   57.0	    576	-1.6614	  8.6334e-01  2.4609e+00  5.1485e+01  1.0398e+01 -1.3826e+01  8.5847e+01  1.7063e+00  2.8578e-04  5.6680e+05  5.6686e+05
latichal	 M_Sa	 170402	     30	 2564.5	 189511	-4.1642	  3.8847e-02  6.6971e+01  4.3336e+01  1.2389e+00 -3.8781e+02  2.2924e+03  1.1901e+00  1.4424e-05  3.2677e+06  3.2677e+06
leiospec	 F_Ba	 81811	     17	   59.4	    469	-1.7107	  8.9015e-01  2.4311e+01  3.1476e+01  5.2202e+00 -3.7839e+01  1.2531e+02  2.1953e+00  3.3084e-04  6.4433e+05  6.4439e+05
leisinfa	 O_Eu	 2	    268	  849.0	      8	-2.9030	  4.8061e-01 -6.0552e+02  8.7112e+02  1.9730e+01 -1.7602e+02  8.6782e+02  6.3121e+00  4.9761e-01  1.2186e+02  1.1271e+02
leistura	 O_Eu	 7	     42	  556.5	    130	-3.0709	  3.1853e-01  2.8149e+01  1.4827e+01  6.9405e+00 -2.4665e+02  1.1851e+03  1.8851e+00  1.3460e-01  1.1201e+02  1.1163e+02
lentfluv	 F_As	 31391	     16	   55.3	    825	-1.9086	  6.6612e-01  3.3014e+01  1.7392e+01  3.9170e+00 -6.9229e+00  8.3704e+01  1.8266e+00  3.7729e-04  2.7593e+05  2.7599e+05
lenttigr	 F_Ba	 82263	     17	   58.6	    730	-1.7102	  8.8258e-01  2.1836e+01  3.3255e+01  5.9261e+00 -1.7861e+01  1.0773e+02  1.6177e+00  2.5118e-04  6.4765e+05  6.4772e+05
